<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.26	01:00:00	2053.23	2058.45	2052.97	2054.19	1722	0	20
2023.12.26	01:15:00	2054.17	2055.67	2053.97	2055.07	1160	0	20
2023.12.26	01:30:00	2054.96	2055.80	2054.71	2054.87	1018	0	20
2023.12.26	01:45:00	2054.86	2055.18	2054.63	2054.84	598	0	20
2023.12.26	02:00:00	2054.86	2055.04	2053.39	2054.14	971	0	9
2023.12.26	02:15:00	2054.12	2054.26	2053.64	2054.20	537	0	5
2023.12.26	02:30:00	2054.20	2054.92	2054.07	2054.26	598	0	5
2023.12.26	02:45:00	2054.27	2055.24	2053.64	2054.96	1189	0	20
2023.12.26	03:00:00	2054.96	2056.96	2054.78	2056.89	2625	0	20
2023.12.26	03:15:00	2056.87	2058.16	2056.67	2058.04	1361	0	20
2023.12.26	03:30:00	2058.06	2059.07	2057.92	2058.92	1381	0	20
2023.12.26	03:45:00	2058.94	2064.10	2058.83	2063.38	2538	0	20
2023.12.26	04:00:00	2063.36	2064.07	2061.89	2063.48	1878	0	20
2023.12.26	04:15:00	2063.58	2065.23	2063.05	2063.93	1384	0	20
2023.12.26	04:30:00	2064.03	2064.59	2062.99	2063.55	1284	0	20
2023.12.26	04:45:00	2063.57	2065.04	2063.01	2064.71	1251	0	20
2023.12.26	05:00:00	2064.72	2064.87	2063.51	2064.20	1027	0	20
2023.12.26	05:15:00	2064.21	2064.32	2063.59	2063.88	777	0	20
2023.12.26	05:30:00	2064.02	2064.95	2063.93	2064.45	827	0	4
2023.12.26	05:45:00	2064.47	2064.62	2063.79	2063.91	633	0	20
2023.12.26	06:00:00	2063.89	2064.32	2063.44	2064.15	735	0	20
2023.12.26	06:15:00	2064.16	2064.46	2063.67	2064.00	422	0	4
2023.12.26	06:30:00	2064.00	2064.55	2063.91	2064.12	543	0	4
2023.12.26	06:45:00	2064.03	2064.23	2063.84	2064.05	283	0	4
2023.12.26	07:00:00	2064.04	2064.50	2063.26	2063.61	562	0	4
2023.12.26	07:15:00	2063.51	2064.13	2063.42	2063.93	687	0	4
2023.12.26	07:30:00	2063.93	2064.10	2061.30	2061.55	2147	0	20
2023.12.26	07:45:00	2061.56	2062.82	2061.27	2062.67	1313	0	20
2023.12.26	08:00:00	2062.69	2063.42	2062.10	2062.95	1433	0	20
2023.12.26	08:15:00	2062.99	2064.42	2062.61	2064.27	1135	0	20
2023.12.26	08:30:00	2064.28	2065.11	2063.64	2064.84	2520	0	19
2023.12.26	08:45:00	2064.85	2065.12	2063.81	2063.91	1728	0	19
2023.12.26	09:00:00	2063.93	2064.50	2062.76	2063.71	2651	0	19
2023.12.26	09:15:00	2063.70	2064.20	2063.22	2063.76	1732	0	4
2023.12.26	09:30:00	2063.78	2064.74	2063.33	2064.50	1981	0	16
2023.12.26	09:45:00	2064.50	2064.80	2063.28	2064.27	1951	0	16
2023.12.26	10:00:00	2064.26	2064.77	2062.61	2063.18	2349	0	16
2023.12.26	10:15:00	2063.18	2064.18	2062.92	2063.88	1779	0	16
2023.12.26	10:30:00	2063.88	2063.90	2062.46	2062.87	1571	0	16
2023.12.26	10:45:00	2062.87	2062.89	2061.14	2061.30	2767	0	16
2023.12.26	11:00:00	2061.50	2062.00	2060.50	2061.56	2764	0	16
2023.12.26	11:15:00	2061.46	2062.38	2061.02	2061.98	1981	0	16
2023.12.26	11:30:00	2061.98	2062.12	2061.59	2061.69	1129	0	16
2023.12.26	11:45:00	2061.69	2063.13	2061.29	2061.89	1719	0	16
2023.12.26	12:00:00	2061.89	2062.85	2061.78	2062.41	1437	0	16
2023.12.26	12:15:00	2062.41	2062.94	2062.08	2062.34	939	0	16
2023.12.26	12:30:00	2062.37	2062.83	2061.88	2062.73	986	0	16
2023.12.26	12:45:00	2062.72	2063.93	2062.61	2063.93	1627	0	16
2023.12.26	13:00:00	2063.73	2063.90	2062.82	2063.27	1668	0	16
2023.12.26	13:15:00	2063.27	2064.21	2062.97	2063.66	1630	0	16
2023.12.26	13:30:00	2063.66	2064.14	2063.22	2063.63	1690	0	16
2023.12.26	13:45:00	2063.63	2064.09	2062.91	2063.56	1448	0	16
2023.12.26	14:00:00	2063.58	2063.68	2062.68	2062.69	1486	0	16
2023.12.26	14:15:00	2062.79	2063.19	2062.34	2062.53	1615	0	16
2023.12.26	14:30:00	2062.54	2062.94	2061.58	2062.09	2115	0	16
2023.12.26	14:45:00	2062.09	2062.26	2061.13	2061.82	2351	0	16
2023.12.26	15:00:00	2061.82	2063.24	2061.55	2062.11	3857	0	16
2023.12.26	15:15:00	2062.09	2064.00	2061.76	2062.18	4613	0	16
2023.12.26	15:30:00	2062.18	2062.90	2060.62	2061.37	5110	0	16
2023.12.26	15:45:00	2061.40	2061.56	2058.63	2058.63	4820	0	16
2023.12.26	16:00:00	2058.62	2060.47	2058.15	2060.28	4467	0	16
2023.12.26	16:15:00	2060.28	2061.99	2060.01	2060.77	4282	0	16
2023.12.26	16:30:00	2060.75	2061.81	2054.41	2055.92	9302	0	16
2023.12.26	16:45:00	2055.94	2057.85	2054.50	2056.99	6634	0	16
2023.12.26	17:00:00	2056.99	2059.99	2056.54	2058.90	5252	0	16
2023.12.26	17:15:00	2058.90	2059.85	2057.36	2057.76	4063	0	16
2023.12.26	17:30:00	2057.76	2058.37	2056.07	2057.01	4892	0	16
2023.12.26	17:45:00	2057.01	2057.80	2056.38	2056.80	3585	0	16
2023.12.26	18:00:00	2056.80	2057.89	2056.52	2057.49	3024	0	16
2023.12.26	18:15:00	2057.50	2059.10	2056.95	2058.70	3648	0	16
2023.12.26	18:30:00	2058.70	2059.87	2058.67	2059.23	3261	0	16
2023.12.26	18:45:00	2059.23	2059.86	2058.12	2059.50	2697	0	16
2023.12.26	19:00:00	2059.50	2059.72	2058.36	2058.83	2299	0	16
2023.12.26	19:15:00	2058.82	2059.48	2058.57	2058.99	2032	0	18
2023.12.26	19:30:00	2058.98	2059.09	2057.31	2057.52	2462	0	18
2023.12.26	19:45:00	2057.50	2057.92	2056.96	2057.70	2133	0	4
2023.12.26	20:00:00	2057.72	2059.34	2057.19	2058.53	3149	0	18
2023.12.26	20:15:00	2058.53	2060.02	2057.94	2058.75	3421	0	18
2023.12.26	20:30:00	2058.78	2059.94	2057.96	2058.53	2401	0	18
2023.12.26	20:45:00	2058.51	2058.64	2058.02	2058.29	1547	0	4
2023.12.26	21:00:00	2058.30	2059.97	2058.23	2059.36	1948	0	18
2023.12.26	21:15:00	2059.36	2060.68	2059.29	2060.24	1521	0	18
2023.12.26	21:30:00	2060.25	2061.37	2060.05	2060.88	2833	0	18
2023.12.26	21:45:00	2060.88	2062.16	2060.76	2061.68	3308	0	4
2023.12.26	22:00:00	2061.70	2064.35	2061.48	2063.69	3697	0	18
2023.12.26	22:15:00	2063.59	2063.97	2062.68	2063.87	2200	0	18
2023.12.26	22:30:00	2063.88	2067.29	2063.37	2066.72	4392	0	18
2023.12.26	22:45:00	2066.73	2068.65	2066.72	2068.25	4504	0	18
2023.12.26	23:00:00	2068.19	2068.25	2066.85	2067.32	1097	0	30
2023.12.26	23:15:00	2067.32	2069.05	2067.25	2067.36	1122	0	12
2023.12.26	23:30:00	2067.34	2067.43	2065.94	2066.15	909	0	29
2023.12.26	23:45:00	2066.15	2067.57	2065.94	2067.44	475	0	19
2023.12.27	01:00:00	2068.19	2068.62	2066.69	2067.02	1061	0	4
2023.12.27	01:15:00	2067.04	2067.34	2066.09	2066.38	624	0	20
2023.12.27	01:30:00	2066.40	2066.56	2065.96	2066.20	402	0	20
2023.12.27	01:45:00	2066.18	2066.58	2065.95	2066.16	519	0	4
2023.12.27	02:00:00	2066.16	2066.54	2063.94	2064.71	1269	0	20
2023.12.27	02:15:00	2064.65	2065.59	2063.81	2064.72	1711	0	20
2023.12.27	02:30:00	2064.74	2065.66	2064.71	2065.30	1002	0	20
2023.12.27	02:45:00	2065.31	2066.16	2064.82	2065.55	1127	0	20
2023.12.27	03:00:00	2065.53	2066.54	2064.91	2065.90	1896	0	20
2023.12.27	03:15:00	2065.91	2067.05	2065.33	2066.43	1137	0	20
2023.12.27	03:30:00	2066.41	2067.88	2066.24	2067.22	1918	0	20
2023.12.27	03:45:00	2067.22	2067.66	2066.28	2066.65	1133	0	20
2023.12.27	04:00:00	2066.65	2067.18	2065.49	2065.49	1128	0	20
2023.12.27	04:15:00	2065.49	2066.03	2064.63	2065.34	1160	0	20
2023.12.27	04:30:00	2065.36	2065.93	2064.96	2065.54	1031	0	20
2023.12.27	04:45:00	2065.52	2065.76	2064.72	2065.32	1043	0	20
2023.12.27	05:00:00	2065.32	2065.38	2064.22	2064.91	980	0	20
2023.12.27	05:15:00	2064.84	2066.54	2064.74	2066.25	999	0	20
2023.12.27	05:30:00	2066.27	2066.58	2065.03	2065.44	786	0	20
2023.12.27	05:45:00	2065.42	2065.48	2064.31	2064.51	1146	0	20
2023.12.27	06:00:00	2064.50	2065.07	2063.95	2064.55	685	0	20
2023.12.27	06:15:00	2064.57	2065.11	2064.39	2064.47	484	0	20
2023.12.27	06:30:00	2064.46	2064.83	2064.11	2064.58	489	0	4
2023.12.27	06:45:00	2064.54	2066.01	2064.43	2065.79	727	0	20
2023.12.27	07:00:00	2065.80	2066.30	2065.44	2065.96	844	0	20
2023.12.27	07:15:00	2065.90	2066.23	2065.56	2065.73	761	0	4
2023.12.27	07:30:00	2065.73	2066.06	2064.27	2064.60	1410	0	20
2023.12.27	07:45:00	2064.62	2065.70	2064.46	2064.63	1015	0	20
2023.12.27	08:00:00	2064.65	2065.37	2064.33	2065.17	1017	0	20
2023.12.27	08:15:00	2065.17	2067.02	2064.83	2066.57	1566	0	20
2023.12.27	08:30:00	2066.58	2067.49	2065.73	2065.84	3234	0	19
2023.12.27	08:45:00	2065.84	2066.36	2064.82	2065.02	2884	0	19
2023.12.27	09:00:00	2065.04	2066.09	2064.66	2065.41	2970	0	19
2023.12.27	09:15:00	2065.42	2066.46	2065.16	2065.80	2535	0	19
2023.12.27	09:30:00	2065.82	2066.15	2064.86	2065.48	2924	0	16
2023.12.27	09:45:00	2065.46	2066.15	2065.13	2066.00	2224	0	16
2023.12.27	10:00:00	2066.00	2068.43	2065.68	2066.85	4677	0	16
2023.12.27	10:15:00	2066.84	2068.40	2066.60	2066.97	3532	0	16
2023.12.27	10:30:00	2067.07	2068.18	2066.38	2067.63	3311	0	16
2023.12.27	10:45:00	2067.65	2068.06	2067.10	2067.27	3235	0	16
2023.12.27	11:00:00	2067.25	2068.52	2067.23	2067.89	3228	0	16
2023.12.27	11:15:00	2067.88	2069.34	2067.69	2068.66	2935	0	16
2023.12.27	11:30:00	2068.66	2068.83	2068.25	2068.59	2456	0	16
2023.12.27	11:45:00	2068.60	2068.83	2068.06	2068.18	2499	0	16
2023.12.27	12:00:00	2068.28	2068.68	2067.47	2067.85	2257	0	16
2023.12.27	12:15:00	2067.85	2068.01	2063.52	2063.85	4305	0	16
2023.12.27	12:30:00	2063.87	2064.51	2061.32	2064.23	6332	0	16
2023.12.27	12:45:00	2064.24	2065.05	2063.54	2064.69	3517	0	16
2023.12.27	13:00:00	2064.67	2066.18	2064.48	2066.06	2995	0	16
2023.12.27	13:15:00	2066.16	2067.96	2065.84	2067.34	3530	0	16
2023.12.27	13:30:00	2067.35	2067.97	2066.62	2067.25	3144	0	16
2023.12.27	13:45:00	2067.24	2068.91	2067.16	2068.15	3433	0	16
2023.12.27	14:00:00	2068.15	2068.70	2067.03	2067.55	3116	0	16
2023.12.27	14:15:00	2067.56	2069.13	2067.15	2069.00	3494	0	16
2023.12.27	14:30:00	2069.00	2070.36	2068.95	2069.51	4078	0	16
2023.12.27	14:45:00	2069.41	2069.50	2064.28	2067.56	5515	0	16
2023.12.27	15:00:00	2067.56	2068.35	2066.27	2067.98	6634	0	16
2023.12.27	15:15:00	2067.98	2069.75	2067.06	2067.48	5269	0	16
2023.12.27	15:30:00	2067.51	2068.41	2065.96	2068.15	6225	0	16
2023.12.27	15:45:00	2068.36	2068.99	2066.14	2068.25	5314	0	16
2023.12.27	16:00:00	2068.26	2069.42	2067.93	2068.79	5136	0	16
2023.12.27	16:15:00	2068.82	2070.03	2068.18	2068.98	4190	0	16
2023.12.27	16:30:00	2068.94	2071.88	2066.48	2068.64	9032	0	16
2023.12.27	16:45:00	2068.69	2070.93	2068.69	2070.24	5894	0	16
2023.12.27	17:00:00	2070.24	2073.49	2068.81	2072.07	6461	0	16
2023.12.27	17:15:00	2072.08	2077.75	2071.54	2076.95	8920	0	16
2023.12.27	17:30:00	2076.97	2081.99	2075.60	2078.69	11565	0	16
2023.12.27	17:45:00	2078.70	2079.70	2076.18	2078.78	9605	0	16
2023.12.27	18:00:00	2078.79	2079.85	2076.50	2078.89	7792	0	16
2023.12.27	18:15:00	2078.89	2080.87	2077.80	2080.36	6278	0	16
2023.12.27	18:30:00	2080.37	2082.46	2080.14	2081.47	5371	0	16
2023.12.27	18:45:00	2081.50	2082.41	2081.25	2081.54	4354	0	16
2023.12.27	19:00:00	2081.53	2081.64	2079.34	2080.58	4492	0	18
2023.12.27	19:15:00	2080.59	2081.24	2080.10	2080.82	3423	0	18
2023.12.27	19:30:00	2080.84	2081.81	2080.21	2081.55	3642	0	18
2023.12.27	19:45:00	2081.56	2082.58	2081.26	2081.84	3073	0	18
2023.12.27	20:00:00	2081.83	2084.51	2081.39	2082.78	5947	0	18
2023.12.27	20:15:00	2082.77	2084.03	2081.58	2081.61	4593	0	18
2023.12.27	20:30:00	2081.60	2081.96	2076.19	2076.33	6214	0	18
2023.12.27	20:45:00	2076.32	2078.77	2075.78	2078.31	4665	0	18
2023.12.27	21:00:00	2078.34	2078.69	2075.93	2076.58	4443	0	18
2023.12.27	21:15:00	2076.68	2077.42	2076.29	2077.09	2553	0	18
2023.12.27	21:30:00	2077.10	2078.85	2076.84	2077.48	3626	0	18
2023.12.27	21:45:00	2077.47	2078.00	2076.63	2077.45	2086	0	18
2023.12.27	22:00:00	2077.48	2077.85	2076.23	2076.54	1726	0	4
2023.12.27	22:15:00	2076.64	2077.24	2076.49	2076.76	1702	0	4
2023.12.27	22:30:00	2076.75	2078.32	2076.65	2077.02	2214	0	18
2023.12.27	22:45:00	2077.04	2078.20	2076.93	2078.11	2383	0	4
2023.12.27	23:00:00	2078.05	2078.52	2076.73	2076.99	705	0	4
2023.12.27	23:15:00	2077.02	2077.31	2076.47	2076.47	341	0	4
2023.12.27	23:30:00	2076.47	2077.52	2076.47	2077.03	369	0	4
2023.12.27	23:45:00	2077.05	2077.53	2076.67	2077.49	261	0	4
2023.12.28	01:00:00	2077.46	2079.32	2077.20	2079.01	950	0	4
2023.12.28	01:15:00	2079.04	2079.73	2078.40	2078.57	808	0	20
2023.12.28	01:30:00	2078.71	2078.80	2078.03	2078.40	620	0	4
2023.12.28	01:45:00	2078.38	2079.90	2078.28	2079.50	871	0	20
2023.12.28	02:00:00	2079.52	2081.20	2079.37	2079.90	2038	0	20
2023.12.28	02:15:00	2079.90	2080.33	2079.59	2080.00	860	0	20
2023.12.28	02:30:00	2080.10	2080.64	2079.91	2080.13	737	0	4
2023.12.28	02:45:00	2080.15	2080.69	2079.15	2079.75	1126	0	20
2023.12.28	03:00:00	2079.73	2081.61	2079.47	2080.92	1774	0	20
2023.12.28	03:15:00	2080.92	2084.00	2080.82	2083.79	2050	0	20
2023.12.28	03:30:00	2083.77	2084.79	2082.62	2083.76	2322	0	20
2023.12.28	03:45:00	2083.79	2087.83	2083.70	2086.99	2618	0	20
2023.12.28	04:00:00	2087.01	2087.79	2085.71	2086.43	2784	0	20
2023.12.28	04:15:00	2086.33	2087.78	2085.87	2086.50	1621	0	20
2023.12.28	04:30:00	2086.51	2086.84	2085.38	2086.64	1382	0	20
2023.12.28	04:45:00	2086.67	2088.51	2085.73	2088.05	1788	0	20
2023.12.28	05:00:00	2088.05	2088.49	2087.26	2087.67	1750	0	20
2023.12.28	05:15:00	2087.67	2087.76	2085.83	2086.07	1561	0	20
2023.12.28	05:30:00	2086.07	2087.28	2086.07	2087.12	933	0	20
2023.12.28	05:45:00	2087.12	2087.84	2086.87	2087.21	792	0	20
2023.12.28	06:00:00	2087.21	2087.36	2085.71	2086.15	1211	0	4
2023.12.28	06:15:00	2086.16	2086.98	2085.73	2086.69	1029	0	4
2023.12.28	06:30:00	2086.69	2087.32	2085.90	2086.43	923	0	20
2023.12.28	06:45:00	2086.42	2086.91	2086.35	2086.47	452	0	4
2023.12.28	07:00:00	2086.47	2087.46	2085.64	2087.08	1508	0	20
2023.12.28	07:15:00	2087.09	2087.58	2086.23	2087.25	902	0	4
2023.12.28	07:30:00	2087.23	2087.44	2086.09	2086.30	1181	0	20
2023.12.28	07:45:00	2086.30	2086.41	2084.52	2085.77	2291	0	20
2023.12.28	08:00:00	2085.68	2086.86	2084.30	2084.95	2657	0	20
2023.12.28	08:15:00	2084.96	2085.91	2084.57	2084.83	2018	0	20
2023.12.28	08:30:00	2084.83	2086.20	2084.14	2085.96	2903	0	19
2023.12.28	08:45:00	2085.95	2086.94	2085.61	2085.78	2241	0	19
2023.12.28	09:00:00	2085.79	2087.64	2085.50	2087.03	4234	0	19
2023.12.28	09:15:00	2087.02	2087.39	2085.36	2085.69	3005	0	19
2023.12.28	09:30:00	2085.70	2086.95	2085.40	2085.79	3094	0	16
2023.12.28	09:45:00	2085.79	2086.14	2083.90	2086.14	3568	0	16
2023.12.28	10:00:00	2086.14	2086.54	2081.62	2082.18	4761	0	16
2023.12.28	10:15:00	2082.18	2082.18	2077.19	2077.59	7752	0	16
2023.12.28	10:30:00	2077.58	2078.80	2076.51	2077.82	5522	0	16
2023.12.28	10:45:00	2077.82	2078.29	2076.54	2077.51	4550	0	16
2023.12.28	11:00:00	2077.41	2078.20	2072.62	2074.34	6150	0	16
2023.12.28	11:15:00	2074.34	2075.86	2072.93	2074.86	5522	0	16
2023.12.28	11:30:00	2074.96	2078.05	2074.09	2076.15	5908	0	16
2023.12.28	11:45:00	2076.15	2077.94	2075.63	2076.88	3913	0	16
2023.12.28	12:00:00	2076.88	2079.38	2076.83	2077.94	4412	0	16
2023.12.28	12:15:00	2077.94	2078.95	2077.53	2078.12	2991	0	16
2023.12.28	12:30:00	2078.10	2078.56	2075.03	2075.08	3851	0	16
2023.12.28	12:45:00	2075.04	2077.66	2074.62	2077.23	3389	0	16
2023.12.28	13:00:00	2077.23	2078.59	2076.87	2077.61	3184	0	16
2023.12.28	13:15:00	2077.61	2078.11	2076.67	2077.40	2489	0	16
2023.12.28	13:30:00	2077.40	2077.68	2075.68	2076.19	2775	0	16
2023.12.28	13:45:00	2076.19	2076.26	2074.91	2075.58	2793	0	16
2023.12.28	14:00:00	2075.48	2075.73	2071.21	2073.74	5529	0	16
2023.12.28	14:15:00	2073.75	2075.15	2072.83	2074.99	3198	0	16
2023.12.28	14:30:00	2074.97	2075.69	2073.98	2075.14	3400	0	16
2023.12.28	14:45:00	2075.14	2076.87	2074.82	2076.50	2875	0	16
2023.12.28	15:00:00	2076.50	2077.78	2074.96	2075.30	6003	0	16
2023.12.28	15:15:00	2075.30	2078.50	2075.15	2076.58	6194	0	16
2023.12.28	15:30:00	2076.58	2079.11	2076.04	2076.08	8399	0	16
2023.12.28	15:45:00	2076.08	2077.76	2071.87	2073.07	8327	0	16
2023.12.28	16:00:00	2073.08	2075.48	2071.96	2075.09	6821	0	16
2023.12.28	16:15:00	2075.08	2076.66	2074.53	2075.21	6084	0	16
2023.12.28	16:30:00	2075.20	2075.93	2072.69	2074.71	8532	0	16
2023.12.28	16:45:00	2074.73	2079.49	2074.19	2079.02	7909	0	16
2023.12.28	17:00:00	2079.03	2081.22	2078.27	2079.03	8717	0	16
2023.12.28	17:15:00	2079.00	2079.92	2076.92	2079.73	7344	0	16
2023.12.28	17:30:00	2079.83	2080.15	2077.32	2079.20	6750	0	16
2023.12.28	17:45:00	2079.30	2079.47	2075.50	2077.15	9129	0	16
2023.12.28	18:00:00	2077.14	2077.41	2073.84	2075.00	8109	0	16
2023.12.28	18:15:00	2075.00	2075.82	2073.99	2075.52	5850	0	16
2023.12.28	18:30:00	2075.52	2076.89	2074.42	2074.94	4893	0	16
2023.12.28	18:45:00	2075.04	2075.63	2072.97	2074.07	4367	0	16
2023.12.28	19:00:00	2074.07	2075.42	2071.96	2073.63	5683	0	16
2023.12.28	19:15:00	2073.62	2075.64	2073.42	2075.39	4152	0	18
2023.12.28	19:30:00	2075.38	2075.79	2074.48	2075.35	3707	0	18
2023.12.28	19:45:00	2075.36	2076.19	2073.84	2074.77	3894	0	18
2023.12.28	20:00:00	2074.78	2075.17	2071.60	2073.38	7532	0	18
2023.12.28	20:15:00	2073.37	2075.55	2073.00	2073.73	5322	0	18
2023.12.28	20:30:00	2073.71	2074.11	2071.78	2072.48	3607	0	18
2023.12.28	20:45:00	2072.49	2073.14	2071.31	2072.68	3550	0	18
2023.12.28	21:00:00	2072.70	2073.17	2070.80	2070.97	2677	0	18
2023.12.28	21:15:00	2070.95	2071.23	2068.52	2069.40	5155	0	18
2023.12.28	21:30:00	2069.42	2069.69	2065.86	2067.34	4682	0	18
2023.12.28	21:45:00	2067.31	2068.50	2066.53	2068.08	3410	0	18
2023.12.28	22:00:00	2068.05	2068.98	2067.64	2067.82	2670	0	18
2023.12.28	22:15:00	2067.81	2068.87	2067.50	2068.44	2454	0	18
2023.12.28	22:30:00	2068.43	2068.90	2067.39	2067.73	2603	0	18
2023.12.28	22:45:00	2067.74	2067.97	2065.83	2066.41	3793	0	18
2023.12.28	23:00:00	2066.35	2066.98	2065.71	2065.94	880	0	29
2023.12.28	23:15:00	2065.97	2066.61	2065.69	2066.24	555	0	29
2023.12.28	23:30:00	2066.26	2066.37	2064.37	2065.10	913	0	29
2023.12.28	23:45:00	2065.08	2065.82	2064.71	2065.25	596	0	21
2023.12.29	01:00:00	2066.27	2067.30	2065.64	2065.91	828	0	4
2023.12.29	01:15:00	2065.91	2066.74	2065.76	2066.45	663	0	20
2023.12.29	01:30:00	2066.43	2067.00	2066.00	2066.90	792	0	4
2023.12.29	01:45:00	2066.90	2067.06	2066.20	2066.73	456	0	4
2023.12.29	02:00:00	2066.73	2067.25	2066.30	2066.44	930	0	20
2023.12.29	02:15:00	2066.46	2067.92	2066.36	2067.44	794	0	20
2023.12.29	02:30:00	2067.46	2067.58	2065.99	2066.23	1723	0	6
2023.12.29	02:45:00	2066.23	2067.02	2065.93	2066.85	1117	0	20
2023.12.29	03:00:00	2066.85	2068.23	2066.63	2067.50	2416	0	20
2023.12.29	03:15:00	2067.47	2069.56	2067.30	2069.37	1948	0	20
2023.12.29	03:30:00	2069.36	2070.59	2068.58	2070.14	2589	0	20
2023.12.29	03:45:00	2070.13	2071.39	2069.88	2070.70	1453	0	20
2023.12.29	04:00:00	2070.71	2071.27	2068.31	2068.57	2270	0	20
2023.12.29	04:15:00	2068.57	2070.76	2068.46	2069.53	1441	0	20
2023.12.29	04:30:00	2069.53	2070.02	2068.68	2069.36	1731	0	4
2023.12.29	04:45:00	2069.36	2069.68	2068.21	2068.62	1249	0	20
2023.12.29	05:00:00	2068.62	2069.76	2068.37	2068.38	935	0	20
2023.12.29	05:15:00	2068.38	2068.95	2067.59	2068.36	749	0	4
2023.12.29	05:30:00	2068.38	2070.22	2068.29	2070.12	993	0	20
2023.12.29	05:45:00	2070.12	2070.60	2069.17	2069.57	1352	0	4
2023.12.29	06:00:00	2069.47	2070.19	2069.03	2069.36	557	0	4
2023.12.29	06:15:00	2069.33	2069.66	2068.79	2069.11	670	0	4
2023.12.29	06:30:00	2069.09	2069.96	2068.83	2069.66	663	0	4
2023.12.29	06:45:00	2069.56	2070.73	2069.36	2070.00	656	0	4
2023.12.29	07:00:00	2070.00	2070.53	2069.80	2070.08	684	0	4
2023.12.29	07:15:00	2070.08	2071.10	2069.79	2070.56	741	0	4
2023.12.29	07:30:00	2070.56	2070.88	2069.69	2070.06	1376	0	20
2023.12.29	07:45:00	2070.07	2072.38	2069.88	2072.12	1430	0	20
2023.12.29	08:00:00	2072.32	2073.20	2071.63	2072.43	2119	0	20
2023.12.29	08:15:00	2072.53	2072.89	2071.75	2072.38	1352	0	20
2023.12.29	08:30:00	2072.38	2073.07	2072.03	2072.96	1746	0	8
2023.12.29	08:45:00	2072.97	2073.20	2072.17	2072.83	1839	0	8
2023.12.29	09:00:00	2072.87	2074.87	2072.27	2074.59	3411	0	19
2023.12.29	09:15:00	2074.60	2074.77	2072.88	2073.22	2387	0	5
2023.12.29	09:30:00	2073.24	2074.25	2072.97	2073.72	2393	0	16
2023.12.29	09:45:00	2073.73	2074.10	2071.74	2071.78	3100	0	16
2023.12.29	10:00:00	2071.81	2073.53	2071.12	2073.26	3979	0	16
2023.12.29	10:15:00	2073.26	2073.50	2071.76	2071.91	3423	0	16
2023.12.29	10:30:00	2071.90	2072.18	2070.60	2070.74	3525	0	16
2023.12.29	10:45:00	2070.74	2071.03	2068.69	2068.79	4521	0	16
2023.12.29	11:00:00	2068.79	2069.85	2067.55	2068.48	5211	0	16
2023.12.29	11:15:00	2068.48	2069.22	2067.95	2068.34	3212	0	16
2023.12.29	11:30:00	2068.30	2069.15	2067.77	2068.20	2886	0	16
2023.12.29	11:45:00	2068.20	2068.34	2065.24	2065.66	4057	0	16
2023.12.29	12:00:00	2065.66	2065.91	2064.41	2065.58	4451	0	16
2023.12.29	12:15:00	2065.57	2065.67	2062.12	2062.32	5488	0	16
2023.12.29	12:30:00	2062.33	2063.89	2061.72	2063.30	4614	0	16
2023.12.29	12:45:00	2063.30	2065.34	2063.04	2064.78	4321	0	16
2023.12.29	13:00:00	2064.74	2066.71	2064.72	2066.10	3694	0	16
2023.12.29	13:15:00	2066.10	2067.74	2064.88	2065.72	4139	0	16
2023.12.29	13:30:00	2065.72	2068.44	2065.50	2067.70	3569	0	16
2023.12.29	13:45:00	2067.80	2068.03	2066.90	2067.83	3332	0	16
2023.12.29	14:00:00	2067.83	2067.95	2066.32	2067.43	3390	0	16
2023.12.29	14:15:00	2067.43	2067.44	2067.14	2067.29	31	0	16
2023.12.29	14:45:00	2065.60	2065.73	2064.78	2065.50	1647	0	16
2023.12.29	15:00:00	2065.50	2066.36	2062.85	2063.52	5261	0	16
2023.12.29	15:15:00	2063.52	2065.69	2062.92	2065.38	5784	0	16
2023.12.29	15:30:00	2065.38	2065.45	2063.07	2064.55	5943	0	16
2023.12.29	15:45:00	2064.55	2064.90	2058.07	2059.21	7061	0	16
2023.12.29	16:00:00	2059.21	2061.67	2058.84	2061.21	6492	0	16
2023.12.29	16:30:00	2059.67	2063.26	2059.57	2062.43	4531	0	16
2023.12.29	16:45:00	2062.53	2065.38	2061.69	2062.82	9204	0	16
2023.12.29	17:00:00	2062.82	2064.86	2062.38	2063.72	8058	0	16
2023.12.29	17:15:00	2063.70	2064.71	2061.59	2063.51	6480	0	16
2023.12.29	17:30:00	2063.51	2066.18	2062.79	2063.52	7755	0	16
2023.12.29	17:45:00	2063.52	2065.71	2062.47	2064.91	11852	0	16
2023.12.29	18:00:00	2064.89	2065.96	2063.40	2065.30	9304	0	16
2023.12.29	18:15:00	2065.33	2068.01	2064.35	2064.52	7645	0	16
2023.12.29	18:30:00	2064.51	2065.54	2063.29	2064.25	6097	0	16
2023.12.29	18:45:00	2064.25	2066.98	2064.09	2066.12	5924	0	16
2023.12.29	19:00:00	2066.11	2067.06	2064.41	2066.44	5294	0	16
2023.12.29	19:15:00	2066.43	2067.28	2065.84	2066.79	4191	0	18
2023.12.29	19:30:00	2066.75	2067.96	2065.97	2067.85	3631	0	18
2023.12.29	19:45:00	2067.84	2068.22	2065.25	2066.57	6233	0	18
